 5004.489200     0.364748
 5004.689200     0.359783
 5004.889200     0.354803
 5005.089200     0.349821
 5005.289200     0.344853
 5005.489200     0.339916
 5005.689200     0.335025
 5005.889200     0.330195
 5006.089200     0.325441
 5006.289200     0.320779
 5006.489200     0.316222
 5006.689200     0.311785
 5006.889200     0.307474
 5007.089200     0.303295
 5007.289200     0.299254
 5007.489200     0.295355
 5007.689200     0.291600
 5007.889200     0.287993
 5008.089200     0.284533
 5008.289200     0.281218
 5008.489200     0.278046
 5008.689200     0.275014
 5008.889200     0.272121
 5009.089200     0.269362
 5009.289200     0.266736
 5009.489200     0.264239
 5009.689200     0.261868
 5009.889200     0.259619
 5010.089200     0.257490
 5010.289200     0.255475
 5010.489200     0.253571
 5010.689200     0.251774
 5010.889200     0.250078
 5011.089200     0.248479
 5011.289200     0.246972
 5011.489200     0.245552
 5011.689200     0.244216
 5011.889200     0.242958
 5012.089200     0.241778
 5012.289200     0.240673
 5012.489200     0.239642
 5012.689200     0.238681
 5012.889200     0.237789
 5013.089200     0.236961
 5013.289200     0.236197
 5013.489200     0.235494
 5013.689200     0.234849
 5013.889200     0.234262
 5014.089200     0.233729
 5014.289200     0.233248
 5014.489200     0.232818
 5014.689200     0.232435
 5014.889200     0.232098
 5015.089200     0.231804
 5015.289200     0.231553
 5015.489200     0.231342
 5015.689200     0.231173
 5015.889200     0.231044
 5016.089200     0.230955
 5016.289200     0.230905
 5016.489200     0.230895
 5016.689200     0.230925
 5016.889200     0.230995
 5017.089200     0.231107
 5017.289200     0.231259
 5017.489200     0.231452
 5017.689200     0.231684
 5017.889200     0.231956
 5018.089200     0.232266
 5018.289200     0.232615
 5018.489200     0.233001
 5018.689200     0.233425
 5018.889200     0.233885
 5019.089200     0.234380
 5019.289200     0.234910
 5019.489200     0.235473
 5019.689200     0.236067
 5019.889200     0.236692
 5020.089200     0.237346
 5020.289200     0.238029
 5020.489200     0.238740
 5020.689200     0.239477
 5020.889200     0.240239
 5021.089200     0.241023
 5021.289200     0.241828
 5021.489200     0.242652
 5021.689200     0.243495
 5021.889200     0.244354
 5022.089200     0.245229
 5022.289200     0.246117
 5022.489200     0.247016
 5022.689200     0.247924
 5022.889200     0.248838
 5023.089200     0.249759
 5023.289200     0.250684
 5023.489200     0.251612
 5023.689200     0.252543
 5023.889200     0.253473
 5024.089200     0.254403
 5024.289200     0.255330
 5024.489200     0.256253
 5024.689200     0.257171
 5024.889200     0.258083
 5025.089200     0.258987
 5025.289200     0.259883
 5025.489200     0.260772
 5025.689200     0.261653
 5025.889200     0.262530
 5026.089200     0.263403
 5026.289200     0.264275
 5026.489200     0.265147
 5026.689200     0.266021
 5026.889200     0.266899
 5027.089200     0.267784
 5027.289200     0.268676
 5027.489200     0.269577
 5027.689200     0.270490
 5027.889200     0.271416
