4.9670e+03 1.4175e-03 2.0732e-03 2.3729e-03 2.4348e-03 2.4514e-03 2.2016e-03 2.2530e-03 2.1797e-03 2.1866e-03 2.1818e-03 2.0485e-03 2.1313e-03 2.0455e-03 2.1717e-03 1.8612e-03 2.0151e-03 2.0786e-03 1.8336e-03 1.9543e-03 1.8387e-03 2.0213e-03 1.8765e-03 1.6573e-03 1.6898e-03 1.7929e-03 1.7388e-03 1.5207e-03 1.5943e-03 1.5231e-03 1.5857e-03 1.4079e-03 1.4155e-03 1.4820e-03 1.5165e-03 1.4132e-03 1.5625e-03 1.3021e-03 1.3028e-03 1.3528e-03 1.5026e-03 1.6351e-03 1.4309e-03 1.2738e-03 1.3192e-03 1.4917e-03 1.3555e-03 1.4695e-03 1.3014e-03 1.4943e-03 6.7544e-04 5.6666e-04 8.6683e-04 6.0214e-04 4.7255e-04 6.0477e-04 6.0173e-04 5.7492e-04 6.5324e-04 4.8933e-04 5.9059e-04 3.8707e-04 4.6491e-04 7.7149e-04 6.2234e-04 5.5469e-04 6.4968e-04 4.2108e-04 5.8932e-04 5.3454e-04 6.2249e-04 4.2634e-04 4.6044e-04 6.9455e-04 4.2077e-04 3.7146e-04 3.2751e-04
4.9671e+03 1.7808e-03 2.4224e-03 2.7727e-03 2.8332e-03 2.8970e-03 2.5630e-03 2.6331e-03 2.5755e-03 2.6251e-03 2.6005e-03 2.5019e-03 2.5510e-03 2.5149e-03 2.5421e-03 2.2294e-03 2.3413e-03 2.3654e-03 2.2205e-03 2.2646e-03 2.2400e-03 2.2904e-03 2.1828e-03 1.9675e-03 2.0158e-03 2.0359e-03 2.0894e-03 1.9469e-03 1.8296e-03 1.8289e-03 1.8326e-03 1.6915e-03 1.7282e-03 1.7607e-03 1.8358e-03 1.6978e-03 1.7922e-03 1.5529e-03 1.5783e-03 1.6353e-03 1.7486e-03 1.8189e-03 1.5744e-03 1.5272e-03 1.5416e-03 1.7044e-03 1.6586e-03 1.6653e-03 1.6061e-03 1.6909e-03 7.5822e-04 6.6287e-04 9.0515e-04 6.5683e-04 6.0239e-04 6.9687e-04 7.3544e-04 6.9122e-04 6.7310e-04 5.8977e-04 7.0008e-04 4.9736e-04 5.5124e-04 8.0666e-04 6.5315e-04 6.0603e-04 7.5787e-04 5.0870e-04 6.9223e-04 6.2690e-04 6.2031e-04 5.7351e-04 5.2822e-04 7.3938e-04 5.2190e-04 4.7421e-04 4.4266e-04
4.9672e+03 2.1440e-03 2.7716e-03 3.1725e-03 3.2315e-03 3.3426e-03 2.9245e-03 3.0133e-03 2.9714e-03 3.0637e-03 3.0192e-03 2.9553e-03 2.9708e-03 2.9844e-03 2.9124e-03 2.5977e-03 2.6674e-03 2.6522e-03 2.6074e-03 2.5748e-03 2.6413e-03 2.5595e-03 2.4891e-03 2.2777e-03 2.3419e-03 2.2790e-03 2.4399e-03 2.3730e-03 2.0649e-03 2.1347e-03 2.0795e-03 1.9750e-03 2.0410e-03 2.0395e-03 2.1551e-03 1.9823e-03 2.0219e-03 1.8038e-03 1.8539e-03 1.9178e-03 1.9946e-03 2.0027e-03 1.7178e-03 1.7807e-03 1.7640e-03 1.9172e-03 1.9618e-03 1.8612e-03 1.9109e-03 1.8876e-03 8.4101e-04 7.5908e-04 9.4346e-04 7.1151e-04 7.3224e-04 7.8897e-04 8.6915e-04 8.0752e-04 6.9297e-04 6.9021e-04 8.0958e-04 6.0765e-04 6.3758e-04 8.4183e-04 6.8396e-04 6.5737e-04 8.6606e-04 5.9633e-04 7.9514e-04 7.1926e-04 6.1814e-04 7.2068e-04 5.9600e-04 7.8421e-04 6.2304e-04 5.7695e-04 5.5781e-04
4.9673e+03 2.4573e-03 3.1800e-03 3.4961e-03 3.6204e-03 3.6234e-03 3.3126e-03 3.3547e-03 3.3449e-03 3.4313e-03 3.3444e-03 3.2059e-03 3.2243e-03 3.2698e-03 3.1065e-03 2.9205e-03 2.9909e-03 3.0480e-03 2.9368e-03 2.9135e-03 2.9272e-03 2.9065e-03 2.7636e-03 2.5479e-03 2.5346e-03 2.5156e-03 2.5901e-03 2.5212e-03 2.3474e-03 2.3126e-03 2.3155e-03 2.2267e-03 2.1603e-03 2.2487e-03 2.2546e-03 2.1891e-03 2.0467e-03 2.0056e-03 1.9841e-03 2.1421e-03 2.1091e-03 2.1627e-03 1.9202e-03 1.9757e-03 1.8920e-03 2.2018e-03 2.0120e-03 2.1036e-03 2.0524e-03 2.1059e-03 9.1764e-04 8.4603e-04 1.0126e-03 8.1842e-04 8.8628e-04 8.6839e-04 8.8155e-04 9.4495e-04 8.1920e-04 7.4501e-04 9.3095e-04 7.0520e-04 7.8882e-04 9.0839e-04 7.6674e-04 7.4243e-04 8.7474e-04 7.5385e-04 8.3160e-04 7.3676e-04 6.5818e-04 8.1006e-04 7.1570e-04 9.6184e-04 7.7186e-04 6.1523e-04 5.8658e-04
4.9674e+03 2.7706e-03 3.5885e-03 3.8197e-03 4.0093e-03 3.9043e-03 3.7007e-03 3.6961e-03 3.7185e-03 3.7989e-03 3.6696e-03 3.4564e-03 3.4779e-03 3.5552e-03 3.3006e-03 3.2434e-03 3.3144e-03 3.4437e-03 3.2662e-03 3.2521e-03 3.2130e-03 3.2535e-03 3.0382e-03 2.8181e-03 2.7273e-03 2.7523e-03 2.7403e-03 2.6693e-03 2.6300e-03 2.4906e-03 2.5514e-03 2.4783e-03 2.2795e-03 2.4579e-03 2.3542e-03 2.3960e-03 2.0716e-03 2.2074e-03 2.1144e-03 2.3665e-03 2.2236e-03 2.3228e-03 2.1226e-03 2.1708e-03 2.0201e-03 2.4864e-03 2.0622e-03 2.3461e-03 2.1939e-03 2.3243e-03 9.9427e-04 9.3297e-04 1.0818e-03 9.2532e-04 1.0403e-03 9.4780e-04 8.9395e-04 1.0824e-03 9.4543e-04 7.9981e-04 1.0523e-03 8.0275e-04 9.4005e-04 9.7494e-04 8.4952e-04 8.2749e-04 8.8341e-04 9.1136e-04 8.6805e-04 7.5427e-04 6.9822e-04 8.9943e-04 8.3540e-04 1.1395e-03 9.2068e-04 6.5350e-04 6.1535e-04
4.9675e+03 2.8800e-03 3.5926e-03 4.0018e-03 4.1338e-03 4.0358e-03 3.9113e-03 3.7858e-03 3.9094e-03 3.9334e-03 3.8826e-03 3.7558e-03 3.6274e-03 3.6574e-03 3.4962e-03 3.3063e-03 3.4285e-03 3.5904e-03 3.3513e-03 3.2925e-03 3.2226e-03 3.3086e-03 3.0963e-03 2.8408e-03 2.8230e-03 2.8165e-03 2.7025e-03 2.7645e-03 2.6859e-03 2.5500e-03 2.6759e-03 2.5049e-03 2.3785e-03 2.6034e-03 2.4204e-03 2.4128e-03 2.2249e-03 2.2709e-03 2.2109e-03 2.4010e-03 2.2521e-03 2.4579e-03 2.1721e-03 2.2227e-03 2.0937e-03 2.3856e-03 2.1665e-03 2.3105e-03 2.2170e-03 2.3311e-03 9.9127e-04 9.5619e-04 1.0653e-03 8.8844e-04 1.0576e-03 9.7686e-04 9.7739e-04 1.0232e-03 9.5494e-04 7.9717e-04 9.9312e-04 8.4465e-04 1.0046e-03 1.0370e-03 9.2501e-04 9.4379e-04 9.9071e-04 9.5368e-04 9.5511e-04 8.2576e-04 8.2406e-04 9.0806e-04 8.6815e-04 1.0997e-03 1.0532e-03 7.7914e-04 6.3520e-04
4.9676e+03 2.9894e-03 3.5967e-03 4.1839e-03 4.2583e-03 4.1673e-03 4.1218e-03 3.8755e-03 4.1003e-03 4.0680e-03 4.0957e-03 4.0552e-03 3.7769e-03 3.7596e-03 3.6917e-03 3.3691e-03 3.5426e-03 3.7370e-03 3.4364e-03 3.3329e-03 3.2322e-03 3.3637e-03 3.1544e-03 2.8635e-03 2.9186e-03 2.8806e-03 2.6647e-03 2.8597e-03 2.7419e-03 2.6094e-03 2.8004e-03 2.5315e-03 2.4775e-03 2.7490e-03 2.4866e-03 2.4296e-03 2.3782e-03 2.3345e-03 2.3075e-03 2.4355e-03 2.2806e-03 2.5931e-03 2.2216e-03 2.2747e-03 2.1672e-03 2.2848e-03 2.2708e-03 2.2750e-03 2.2402e-03 2.3380e-03 9.8827e-04 9.7941e-04 1.0489e-03 8.5156e-04 1.0748e-03 1.0059e-03 1.0608e-03 9.6399e-04 9.6445e-04 7.9453e-04 9.3393e-04 8.8656e-04 1.0692e-03 1.0991e-03 1.0005e-03 1.0601e-03 1.0980e-03 9.9600e-04 1.0422e-03 8.9724e-04 9.4990e-04 9.1669e-04 9.0089e-04 1.0599e-03 1.1858e-03 9.0477e-04 6.5505e-04
4.9677e+03 2.8811e-03 3.5922e-03 4.0543e-03 4.1040e-03 3.9964e-03 3.9520e-03 3.8850e-03 4.0137e-03 3.9395e-03 3.9627e-03 3.8909e-03 3.7132e-03 3.6175e-03 3.6830e-03 3.2665e-03 3.4322e-03 3.6161e-03 3.3214e-03 3.3582e-03 3.1560e-03 3.2326e-03 3.0628e-03 2.8698e-03 2.8585e-03 2.8382e-03 2.6248e-03 2.7691e-03 2.7116e-03 2.5776e-03 2.7396e-03 2.4877e-03 2.3796e-03 2.6117e-03 2.5130e-03 2.3871e-03 2.2859e-03 2.2042e-03 2.2123e-03 2.3150e-03 2.2946e-03 2.4705e-03 2.2109e-03 2.1491e-03 2.1161e-03 2.2695e-03 2.1665e-03 2.1712e-03 2.2790e-03 2.2223e-03 1.0307e-03 9.5433e-04 1.1482e-03 8.7949e-04 1.0285e-03 9.9024e-04 1.0690e-03 9.9309e-04 9.5965e-04 9.0184e-04 9.9058e-04 8.7594e-04 1.0736e-03 1.2007e-03 9.9382e-04 1.0254e-03 1.0544e-03 9.9939e-04 1.1462e-03 8.8899e-04 1.0198e-03 9.3616e-04 9.0361e-04 1.1742e-03 1.2138e-03 1.0087e-03 6.5029e-04
4.9678e+03 2.7729e-03 3.5876e-03 3.9247e-03 3.9498e-03 3.8254e-03 3.7822e-03 3.8946e-03 3.9272e-03 3.8111e-03 3.8298e-03 3.7265e-03 3.6495e-03 3.4753e-03 3.6743e-03 3.1639e-03 3.3218e-03 3.4953e-03 3.2064e-03 3.3836e-03 3.0797e-03 3.1015e-03 2.9712e-03 2.8762e-03 2.7985e-03 2.7957e-03 2.5849e-03 2.6785e-03 2.6813e-03 2.5458e-03 2.6787e-03 2.4439e-03 2.2816e-03 2.4745e-03 2.5393e-03 2.3446e-03 2.1935e-03 2.0739e-03 2.1172e-03 2.1945e-03 2.3086e-03 2.3480e-03 2.2002e-03 2.0236e-03 2.0649e-03 2.2543e-03 2.0622e-03 2.0674e-03 2.3179e-03 2.1067e-03 1.0732e-03 9.2924e-04 1.2474e-03 9.0742e-04 9.8210e-04 9.7455e-04 1.0771e-03 1.0222e-03 9.5484e-04 1.0091e-03 1.0472e-03 8.6533e-04 1.0781e-03 1.3023e-03 9.8713e-04 9.9066e-04 1.0109e-03 1.0028e-03 1.2503e-03 8.8075e-04 1.0896e-03 9.5564e-04 9.0633e-04 1.2884e-03 1.2418e-03 1.1127e-03 6.4553e-04
4.9679e+03 2.6217e-03 3.4503e-03 3.7289e-03 3.6923e-03 3.6733e-03 3.6020e-03 3.6070e-03 3.6985e-03 3.6051e-03 3.6134e-03 3.5037e-03 3.5022e-03 3.3663e-03 3.4703e-03 3.0686e-03 3.2349e-03 3.3498e-03 3.0761e-03 3.2338e-03 2.9990e-03 3.0334e-03 2.9652e-03 2.7585e-03 2.7424e-03 2.7662e-03 2.5023e-03 2.6016e-03 2.5738e-03 2.3938e-03 2.5751e-03 2.3967e-03 2.3025e-03 2.4325e-03 2.4305e-03 2.2806e-03 2.2174e-03 2.0623e-03 2.1312e-03 2.0867e-03 2.1601e-03 2.2531e-03 2.1895e-03 2.0447e-03 1.9576e-03 2.2311e-03 2.0885e-03 2.0389e-03 2.1436e-03 2.1656e-03 9.6647e-04 9.1303e-04 1.2619e-03 8.1954e-04 9.9728e-04 9.4970e-04 1.0447e-03 1.1107e-03 9.7516e-04 1.0260e-03 1.0843e-03 8.3977e-04 1.0544e-03 1.1975e-03 1.0669e-03 1.0556e-03 1.0420e-03 9.3427e-04 1.3426e-03 9.3043e-04 1.1744e-03 1.0095e-03 9.8537e-04 1.3399e-03 1.1976e-03 1.2309e-03 7.7123e-04
4.9680e+03 2.4706e-03 3.3129e-03 3.5330e-03 3.4347e-03 3.5212e-03 3.4218e-03 3.3194e-03 3.4699e-03 3.3990e-03 3.3970e-03 3.2810e-03 3.3549e-03 3.2572e-03 3.2663e-03 2.9732e-03 3.1481e-03 3.2044e-03 2.9459e-03 3.0840e-03 2.9182e-03 2.9653e-03 2.9592e-03 2.6408e-03 2.6863e-03 2.7367e-03 2.4196e-03 2.5246e-03 2.4663e-03 2.2418e-03 2.4714e-03 2.3496e-03 2.3234e-03 2.3906e-03 2.3218e-03 2.2167e-03 2.2413e-03 2.0507e-03 2.1453e-03 1.9790e-03 2.0116e-03 2.1582e-03 2.1788e-03 2.0659e-03 1.8502e-03 2.2079e-03 2.1149e-03 2.0104e-03 1.9692e-03 2.2245e-03 8.5971e-04 8.9682e-04 1.2763e-03 7.3166e-04 1.0125e-03 9.2485e-04 1.0123e-03 1.1992e-03 9.9547e-04 1.0429e-03 1.1213e-03 8.1420e-04 1.0306e-03 1.0927e-03 1.1467e-03 1.1205e-03 1.0731e-03 8.6576e-04 1.4349e-03 9.8011e-04 1.2592e-03 1.0634e-03 1.0644e-03 1.3914e-03 1.1534e-03 1.3492e-03 8.9693e-04
4.9681e+03 2.4571e-03 3.2091e-03 3.4616e-03 3.4795e-03 3.4256e-03 3.3450e-03 3.3614e-03 3.3297e-03 3.3652e-03 3.2614e-03 3.1693e-03 3.2864e-03 3.1798e-03 3.1423e-03 2.9898e-03 3.1232e-03 3.1888e-03 2.9372e-03 3.1141e-03 2.9398e-03 3.0087e-03 2.9029e-03 2.6079e-03 2.6308e-03 2.6735e-03 2.4627e-03 2.6002e-03 2.3914e-03 2.3244e-03 2.4737e-03 2.4242e-03 2.2518e-03 2.3396e-03 2.3618e-03 2.2377e-03 2.2468e-03 2.2215e-03 2.2188e-03 2.0685e-03 2.1826e-03 2.3325e-03 2.0944e-03 2.0670e-03 1.8831e-03 2.2394e-03 2.1491e-03 2.0817e-03 2.1280e-03 2.2504e-03 8.7443e-04 9.9358e-04 1.1549e-03 8.9356e-04 1.0139e-03 9.6172e-04 1.1331e-03 1.1931e-03 1.0818e-03 1.0295e-03 1.1295e-03 9.2791e-04 1.0915e-03 1.1976e-03 1.2727e-03 1.2168e-03 1.1939e-03 1.1368e-03 1.4510e-03 1.1155e-03 1.3573e-03 1.1862e-03 1.2090e-03 1.3674e-03 1.2808e-03 1.3537e-03 9.3881e-04
